,lpt odds,r1 spread,r1 pup,r2 spread,r2 pup,enhanced_markov,r1_0,r1_1,r1_2,r1_3,r2_0,r2_1,r2_2,r2_3
2018-07-11 13:04:50,0.958041958041958,0.011650710652564069,0.22270796768987494,0.14723594981533206,0.2700476937472709,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:04:55,0.958041958041958,0.012410612071452424,0.24864259492876453,0.1455176174643232,0.29620922897780677,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:05:00,0.958041958041958,0.014602031324695878,0.256517806154757,0.15494357113920545,0.29027302725564497,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:05:05,0.958041958041958,0.017514812294716273,0.2644414317859974,0.15538656771244355,0.27886462852311134,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:05:10,0.958041958041958,0.018553875771076225,0.2885631994322427,0.14125648277270703,0.24933845307767777,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:05:15,0.958041958041958,0.02052534699134897,0.30543900408912894,0.12238388070324101,0.21810955051892994,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:05:20,0.958041958041958,0.022087183025602194,0.32365203643152346,0.14452694222467038,0.19067457185749614,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:05:25,0.958041958041958,0.023281915301882384,0.33041822898417944,0.1798508858266776,0.15882958419044255,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:05:30,0.958041958041958,0.024475205124757222,0.3222018159903809,0.2099795910451786,0.13480533130336744,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:05:35,0.958041958041958,0.024137252638906388,0.3301956187273099,0.242364876041449,0.12823918625088343,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:05:40,0.9579347381204966,0.022664239798387727,0.36754341626270104,0.24308832163129926,0.14930357760279622,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:05:45,0.9577672069932132,0.022105286995368713,0.3606932264246181,0.24599884096056018,0.14320426879670273,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:05:50,0.9575996758659298,0.021468191628483832,0.36998776006045503,0.23987385859851285,0.14487413442597824,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:05:55,0.9572452567966563,0.020731038289217914,0.3620215239467851,0.24366359758584388,0.1094414764051845,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:06:00,0.9555203261527896,0.019343238239325683,0.3684202118021555,0.242690972104711,0.08061139124936616,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:06:05,0.9537953955089229,0.016974270433063588,0.36890095636290704,0.2340938425435148,0.07745791466047486,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:06:10,0.9522833056667643,0.015133591815487324,0.3737162489268293,0.23098052450269455,0.1049020989001742,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:06:15,0.951740823921275,0.013152273057876085,0.3822178245389636,0.22923161085949947,0.1463049792283407,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:06:20,0.9511983421757857,0.01153894519755532,0.3800305619026665,0.19167513862489963,0.18794278800460387,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:06:25,0.9506558604302965,0.010189660462005227,0.36316253844434165,0.1670694380032981,0.2596580709976105,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:06:30,0.9501133786848073,0.008740564163687025,0.3620578113979177,0.1278062533565898,0.34312283582512665,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:06:35,0.9495190679401205,0.008733624454148355,0.35747948636529137,0.0901510630291344,0.3612834399801665,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:06:40,0.9491634491634491,0.008726695755652405,0.35241584851344315,0.09541066020641255,0.34218751907096406,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:06:45,0.9491634491634491,0.0087456698622412,0.3479610682004007,0.09740142225657177,0.29273101356894526,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:06:50,0.9491634491634491,0.009098189787411717,0.3423015874824454,0.10703026271871836,0.26947352365628774,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:06:55,0.9491634491634491,0.009333914314108103,0.3356663748169212,0.10274366886223286,0.2643876933396014,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:07:00,0.9491634491634491,0.009375496277831,0.32082301431825944,0.09176360346302742,0.26271180445111403,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:07:05,0.9491634491634491,0.009436424306793107,0.32720904630857406,0.0939571979916007,0.2954413274498196,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:07:10,0.9491634491634491,0.01031043121507028,0.3025965224321429,0.1066743823766578,0.2959630297684212,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:07:15,0.9489606601675566,0.010417494721257081,0.3049277519429767,0.13171091338462426,0.2801135368957641,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:07:20,0.948744927193203,0.010855953257942776,0.2812711515268883,0.14154081159333728,0.27824482667800304,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:07:25,0.9485291942188494,0.011001770570207963,0.30151195139814885,0.12560621671424357,0.256236683526878,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:07:30,0.9484126984126984,0.011166952652523663,0.31740850268489335,0.12231462717965084,0.2292114016750282,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:07:35,0.9484126984126984,0.011351489850887303,0.33083975954227124,0.11894617682211257,0.2553827566342611,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:07:40,0.9484752609752609,0.011555371382938728,0.34400468702242926,0.10627625444209558,0.28639409363388957,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:07:45,0.9488228307672752,0.011752753562365863,0.35610621967802464,0.10367301013830496,0.33461953042075665,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:07:50,0.9491634491634491,0.011636551251380198,0.369662646023431,0.09808242868595005,0.35215294007746006,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:07:55,0.9491634491634491,0.011655946243497866,0.3828287770927005,0.1006970944439943,0.37704292239268167,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:08:00,0.9491127227613714,0.01188829963682413,0.4025614544205306,0.1041018999239174,0.4214692892334186,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:08:05,0.9488590907509826,0.012120598731910721,0.4139322830126814,0.10067346878811771,0.4387560473174009,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:08:10,0.9486054587405939,0.01235284354778807,0.4282997731643013,0.08606382411304399,0.45486648200912794,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:08:15,0.9484126984126984,0.012585034103478976,0.4269938211238642,0.059553426494964326,0.4552358670149839,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:08:20,0.9484126984126984,0.012505342915935712,0.4466687755490127,0.05011487036006434,0.48415218865208964,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:08:25,0.9484126984126984,0.0127374254706471,0.444739141950636,0.051668693996975906,0.5110406444770619,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:08:30,0.9484126984126984,0.012969453830472311,0.4450447217311407,0.055197790887625754,0.5200906344906148,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:08:35,0.9484126984126984,0.013201428014392154,0.44331010159525647,0.05201141832557637,0.5135349846142643,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:08:40,0.9484126984126984,0.013433348041378574,0.43868767371653483,0.055342901819086146,0.5123636538549016,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:08:45,0.9484126984126984,0.013665213930394654,0.42351717869773275,0.05830562464365955,0.522668646362906,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:08:50,0.9481256332320162,0.013897025700394635,0.4105247949591749,0.06647352464898197,0.5918987382694998,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:08:55,0.9477297574071768,0.014128783370323902,0.3972787553022783,0.06481119395766717,0.6483327127828722,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:09:00,0.9480065318774995,0.014360486959119002,0.3729699145155918,0.06320671004820065,0.6273001553705764,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:09:05,0.9482833063478224,0.014592136485707641,0.3455143865502349,0.07228899126122185,0.6079342458445885,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:09:10,0.9485600808181454,0.0148237319690087,0.3225791786870285,0.07842249340370115,0.6560139665926659,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:09:15,0.9488368552884682,0.015055273427932229,0.3080743226346,0.08370385574299292,0.8885131139941445,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:09:20,0.949113629758791,0.015286760881379459,0.29626164822727985,0.0857057220274876,0.8587094091348496,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:09:25,0.9493433368433368,0.015518194348242802,0.2820248506364515,0.08718024733187889,0.8172328534743225,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:09:30,0.949562712062712,0.015749573847405864,0.2606481541403743,0.08220011769146392,0.7962121911916265,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:09:35,0.9497820872820872,0.015980899397743435,0.2437740211252354,0.07978349479580847,0.7465421392795528,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:09:40,0.9500014625014624,0.01621217101812152,0.23627419928455778,0.07742494940075562,0.702780839522895,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:09:45,0.9502208377208377,0.016443388727397316,0.2391314774312166,0.07483522119671888,0.668384228718947,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:09:50,0.950440212940213,0.01667455254441923,0.24998673960606255,0.07184576978270717,0.668696073282433,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:09:55,0.9506595881595881,0.01690566248802689,0.23303007748045734,0.0835558970548259,0.6216008501575678,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:10:00,0.9508789633789634,0.01713671857705114,0.2621693394978377,0.0935762527231605,0.6106328633899877,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:10:05,0.9510983385983385,0.017367720830314053,0.29416240435333485,0.10289169964524413,0.6153642718005427,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:10:10,0.9516057585825027,0.016818617399177917,0.3489392554860406,0.11744484433026221,0.6511047182824516,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:10:15,0.9520171957671957,0.016249940260429592,0.400800540993898,0.11871394896815536,0.6571196101337187,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:10:20,0.9511904761904761,0.01644261809123121,0.4037362806105283,0.11499165914423899,0.6740557962092248,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:10:25,0.9510723925197608,0.015835170587762133,0.4462233996017754,0.10681911708231442,0.7298345355356923,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:10:30,0.9509318167212903,0.015208061205448785,0.5143612582083206,0.10354396463506246,0.8043419624440079,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:10:35,0.9507912409228199,0.014561253005076265,0.5633453586450575,0.10184180897631409,0.8328550543908878,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:10:40,0.9506506651243494,0.013894707850521718,0.5983153203279411,0.10141387813763353,0.8470002164499835,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:10:45,0.9499196709723026,0.0132083864030905,0.6316237309733561,0.09991314975892128,0.8647946551453365,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:10:50,0.949874686716792,0.0125022481156704,0.6464163643582551,0.09458599685367661,0.850746980609014,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:10:55,0.949874686716792,0.011776251226692794,0.708009495874423,0.08441574902158064,0.8011714061393774,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:11:00,0.9498257351442947,0.011030352753906634,0.6989834834493279,0.07327638883835419,0.7382809189492331,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:11:05,0.9496817599310674,0.010264508487958863,0.7044584638645824,0.06103075259074224,0.6759809769013044,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:11:10,0.9495377847178401,0.010264508487959071,0.68411323043556,0.04225328110074287,0.6047215698050314,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:11:15,0.9493938095046128,0.010264508487958863,0.6540054628286498,0.035805340793786326,0.6014300179570172,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:11:20,0.9492498342913855,0.009478672985781998,0.6373509125386838,0.03275426440782458,0.6211356629727219,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:11:25,0.9481468858239124,0.009478672985781998,0.614383690760214,0.032883108512652026,0.6193806028130133,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:11:30,0.9468477352230873,0.009478672985781998,0.5786300356701507,0.03516962441894894,0.5091168132892365,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:11:35,0.9455485846222622,0.010264508487958863,0.5381934162990528,0.032928862755018634,0.4909717351888337,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:11:40,0.9442229613544444,0.012422360248447254,0.49900752181317015,0.02999540677000354,0.47873242071969835,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:11:45,0.9434373173293016,0.013352713655736531,0.48553762877847845,0.030573509820053496,0.4457292625917787,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:11:50,0.9430136172411719,0.014135493880365405,0.469349915118137,0.03520359969231458,0.4365380192167398,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:11:55,0.9425899171530423,0.014124363296341116,0.4586715417351696,0.05555623699957446,0.40740484028327073,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:12:00,0.9421662170649128,0.014113250227434735,0.4424235515992618,0.06006052032180377,0.4196999709404716,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:12:05,0.9417425169767831,0.014102154632336843,0.4352612261578691,0.0566427506595822,0.42223489653315494,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:12:10,0.9413950829045168,0.014091076469866157,0.43832274165130236,0.06068818210917372,0.5989520392706478,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:12:15,0.9409847293691633,0.014570774691084068,0.41214469390708186,0.06342554980415607,0.6323702550694583,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:12:20,0.9403509629484798,0.015712817031536094,0.41358284729024836,0.06401090579780737,0.6326955598267114,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:12:25,0.9400811011177371,0.01649131751811967,0.41507790360446184,0.06477427368642892,0.6491740436205984,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:12:30,0.9398112392869944,0.01647838750194188,0.44231157108433344,0.06900883162382768,0.6967985387412573,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:12:35,0.9395413774562518,0.015801035227649658,0.47833297324232565,0.07076313865221324,0.6858094438457467,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:12:40,0.9392715156255091,0.013649634112933707,0.5172825096323763,0.07442634710029557,0.6976334638970733,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:12:45,0.9390016537947665,0.012714564262030026,0.519344105053905,0.07591146514256171,0.6963586072523099,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:12:50,0.9387317919640238,0.011926123255313755,0.5228740381489755,0.07115972634560744,0.6960012923888338,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:12:55,0.9384619301332812,0.011926123255313755,0.5185533774467987,0.04583098923547193,0.6467858459652228,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:13:00,0.9394400486914181,0.011926123255313755,0.5171038971234845,0.04970358798427035,0.5481279902460954,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:13:05,0.9394400486914181,0.011986750632249465,0.5054481117329671,0.0499613295974957,0.4685057660161293,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:13:10,0.9394400486914181,0.011986750632249465,0.4954569328767027,0.04482991434752266,0.33747177816022433,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:13:15,0.9394400486914181,0.011683035565763453,0.5065577164170486,0.042638421984403006,0.2943698606627745,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:13:20,0.9394400486914181,0.01091238401495053,0.5052932880431535,0.04275057130008804,0.27949965352577644,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:13:25,0.9394400486914181,0.010696275207591957,0.49912581940355155,0.04243967250155076,0.27276026613418414,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:13:30,0.9396100836700423,0.01146058250746018,0.48418109502137785,0.036771459926879704,0.25096475314935374,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:13:35,0.940217351450843,0.012080018983588913,0.47845091640331544,0.035797857812014035,0.2561478719445112,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:13:40,0.9404481132075471,0.012612330395856727,0.4643134016359469,0.03281915134271978,0.2552259333954326,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:13:45,0.9400661098119614,0.012944667489281046,0.4423303390342594,0.032732666574294134,0.2527095374438034,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:13:50,0.9395355495403146,0.01307683201029922,0.41557856821384764,0.032646636415841125,0.24649341052923165,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:13:55,0.9394400486914181,0.01307683201029922,0.3960439986741075,0.03360561492503501,0.2482722028136512,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:14:00,0.9390180681962943,0.014064933938179026,0.37495457322995396,0.02433427803976977,0.26941548394438886,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:14:05,0.9380133527317138,0.014793719827386207,0.34819240715529476,0.02902829235833768,0.29714312332980997,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:14:10,0.9361534477326987,0.014618223174656476,0.33474407795843447,0.0354399800289462,0.34787338610798185,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:14:15,0.932094483930851,0.013708074179188979,0.3202359042361361,0.0377654906760266,0.40998751168904035,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:14:20,0.9285937280289316,0.01331872964897765,0.2963158192824906,0.04389673093918887,0.5021276834893367,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:14:25,0.9263871484266221,0.011950641308711953,0.2734614758968016,0.04902880701470165,0.532380255894639,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:14:30,0.9259520328599276,0.010842040598244935,0.23954727396382733,0.054315053796986444,0.5525066844855289,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:14:35,0.9263880067346177,0.009636521855916165,0.1925181520852397,0.0856345769013668,0.5925137637542304,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:14:40,0.9288157732692801,0.009101164853621087,0.16597218863982918,0.10693599740480826,0.6286386698211288,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:14:45,0.9316032043816419,0.008765071894146772,0.17642150324221398,0.11520635572574443,0.7358468068679994,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:14:50,0.9328300762348988,0.008654953076734521,0.21265239307250386,0.11887355164354536,0.850239294048319,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:14:55,0.9347793319103144,0.00787515405928631,0.25342253814235416,0.12419698773783366,0.9325131909512974,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:15:00,0.9360124017866713,0.006795988895649037,0.3080254894764192,0.13345239045744992,0.9401980975951141,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:15:05,0.936938534892003,0.006206749248726961,0.3379053207665826,0.1407901986686248,0.9481880035869452,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:15:10,0.9378646679973347,0.006379823302277343,0.29655609507120334,0.14202483465043053,0.9490647669246027,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:15:15,0.9383647798742139,0.007306131159108573,0.2582098052004701,0.17422864150376116,0.9451615972299064,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:15:20,0.9383647798742139,0.00808123763366461,0.26912181950658837,0.18252836183543303,0.9406909059834403,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:15:25,0.9383647798742139,0.009794039057601166,0.2641102806987453,0.17687142976802697,0.9324272706223163,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:15:30,0.9384759187700489,0.010922088358262251,0.2618652965013041,0.17757691470780324,0.9447256315854664,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:15:35,0.9350881275247396,0.012187947427193157,0.23661093412948722,0.1601054812797288,0.9430635232471714,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:15:40,0.9347862117863955,0.011410671693160346,0.20988366602112168,0.15230358734747862,0.9466866101148594,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:15:45,0.9349041430558018,0.010632787859487043,0.195959515923044,0.15742724806297156,0.9450502752224058,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:15:50,0.9384493725875327,0.010613494839516307,0.17274811935773013,0.15494347880363243,0.9262445467097258,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:15:55,0.9391705368690181,0.011400907185216967,0.16940717063792393,0.14872888498710346,0.890875183431974,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:16:00,0.9393094604888119,0.01162939252335331,0.16601059957281908,0.13978010553292344,0.8616394935307431,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:16:05,0.9395904359385796,0.011437486548899077,0.17436419843474663,0.12824193989556515,0.7906539967588808,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:16:10,0.9413950829045168,0.011437486548899077,0.18960753145995984,0.13003127499731013,0.7342494568556472,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:16:15,0.9413950829045168,0.012011582041483598,0.20862202259262635,0.09895798690811204,0.7242451761695741,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:16:20,0.9409955759131445,0.011234942822684921,0.21327014000745634,0.08604747521973052,0.7115419177069185,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:16:25,0.9384480086029986,0.010304584341824623,0.20758419279522697,0.08909113556638355,0.7081195353906701,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-07-11 13:16:30,0.9357371674565053,0.009510587709640129,0.20984630364497428,0.09281137426569201,0.6460950701616687,0.8505468377830905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
