,lpt odds,r1 spread,r1 pup,r2 spread,r2 pup
2018-07-11 19:08:12,0.27667954962761454,0.10697761748701332,0.2534063501370859,0.01339584198763865,0.5852946670280285
2018-07-11 19:08:14,0.27594510579071835,0.10464867839337727,0.2701698453923766,0.014192388323535643,0.5968329740777916
2018-07-11 19:08:16,0.2743024759282622,0.10779988304197095,0.2922571672829299,0.01430687839817436,0.6068881136278276
2018-07-11 19:08:18,0.272659846065806,0.10962397120169985,0.3036660327768164,0.014682795804595972,0.6095948691832888
2018-07-11 19:08:20,0.2712008271625739,0.11007372569616175,0.3042299036316894,0.015261944578773917,0.6115888142160215
2018-07-11 19:08:22,0.2702926411370139,0.11314747203051567,0.30403827367087016,0.015821052336405083,0.6196732124708836
2018-07-11 19:08:24,0.2693844551114539,0.12456671119332866,0.3028504470556744,0.016305048051561463,0.6314597545565481
2018-07-11 19:08:26,0.26847626908589395,0.14054033745781214,0.3069029156261121,0.016909556093692633,0.639577214370095
2018-07-11 19:08:28,0.2665332901383175,0.151858749061181,0.31617476574886977,0.01760949691196328,0.6467625518027844
2018-07-11 19:08:30,0.2640331150019631,0.1584099020622174,0.3307031195384544,0.018444425231882514,0.6521731479615205
2018-07-11 19:08:32,0.2615329398656086,0.1587062642397217,0.34054053760402025,0.019506118376262687,0.6600551914671854
2018-07-11 19:08:34,0.25903276472925413,0.15542486657714993,0.3519095346583938,0.022971418442627574,0.66646162899059
2018-07-11 19:08:36,0.2565325895928997,0.15800949146043416,0.38093443951246825,0.029232764422190166,0.67140135226256
2018-07-11 19:08:38,0.25403241445654523,0.155936696492573,0.4267286722378538,0.0337010668258929,0.6809090278083201
2018-07-11 19:08:40,0.25153223932019075,0.16311968420080303,0.4603483289518416,0.037104468085539154,0.7043939500375099
2018-07-11 19:08:42,0.24903206418383628,0.16857572900281156,0.41622821155179573,0.0386388212207483,0.7246471852206292
2018-07-11 19:08:44,0.2465318890474818,0.17279230439916546,0.38701240482371774,0.039187131674149174,0.7313025743017829
2018-07-11 19:08:46,0.24403171391112732,0.1838302361718833,0.37059697540263975,0.045171563006918374,0.7287354623554594
2018-07-11 19:08:48,0.24177033714139204,0.2029788294455629,0.3624021073913421,0.04919041969992258,0.765502855680857
2018-07-11 19:08:50,0.24086215111583206,0.20141575305291204,0.3385505711752049,0.050735789047802377,0.7906009501586169
2018-07-11 19:08:52,0.23993247081277985,0.20673443359184424,0.3141825675045768,0.050290920355175815,0.8035453399187674
2018-07-11 19:08:54,0.23896287256581344,0.22392234988945148,0.28821862629311984,0.05073069857244442,0.8104308025904593
2018-07-11 19:08:56,0.2379932743188471,0.2515436668582955,0.2667368352629655,0.050329834065839935,0.8134252183592701
2018-07-11 19:08:58,0.2370236760718807,0.28154384575413377,0.26808743646368005,0.05017299844325512,0.8183944856699287
2018-07-11 19:09:00,0.23605407782491433,0.315901570706879,0.27909854980122917,0.050274324999440005,0.8290730191021379
2018-07-11 19:09:02,0.23476678112672794,0.35440146455612503,0.3074291816576243,0.05105041468071881,0.8350918014012692
2018-07-11 19:09:04,0.23197656636170128,0.39693290480486654,0.31820690793037393,0.051425890169079926,0.8481245667454957
2018-07-11 19:09:06,0.22948372475341466,0.4443094801535183,0.33106961009676295,0.052645938076156445,0.8398739851850534
2018-07-11 19:09:08,0.22699088314512803,0.4772426069622899,0.3254869880497192,0.05473578119993526,0.8517670924410434
2018-07-11 19:09:10,0.22449804153684141,0.5144552471879733,0.3135868292530002,0.05649960224583275,0.8544096280404093
2018-07-11 19:09:12,0.2220051999285548,0.5561620701735969,0.31608860292208674,0.057933479574898486,0.8554928086465505
2018-07-11 19:09:14,0.2195123583202682,0.5944005382710785,0.3209539046179904,0.05903377269761042,0.8570202311576209
2018-07-11 19:09:16,0.21701951671198155,0.6245036973710644,0.31097633280257936,0.060704551358618464,0.8566119903506765
2018-07-11 19:09:18,0.2124035326525262,0.6516125373323811,0.3005381705232936,0.06236948460801733,0.8590501441523443
2018-07-11 19:09:20,0.20625159154570916,0.6757615940730077,0.3009903310694692,0.06405645479766613,0.8613495748633231
2018-07-11 19:09:22,0.2011586452762923,0.6926813887231882,0.3068001741938044,0.06582748704324115,0.8634900193996452
2018-07-11 19:09:24,0.19606569900687545,0.6959471112770145,0.31646327637520166,0.06768356427368766,0.8658339143066232
2018-07-11 19:09:26,0.1908222447730788,0.6929976345052192,0.325070875829599,0.06959001265510308,0.867864450438802
2018-07-11 19:09:28,0.1827191392160663,0.6960884635744214,0.3264704212761188,0.07026095540798813,0.8656085816045042
2018-07-11 19:09:30,0.17716250679376228,0.7049710137721391,0.3170593408127047,0.06989770005003247,0.860921023066487
2018-07-11 19:09:32,0.1733842983510207,0.7204548876974808,0.2955435287527788,0.069690495563983,0.8559325648951526
2018-07-11 19:09:34,0.16960608990827913,0.7246113554445708,0.27106607374083,0.06661903694948933,0.8537557537923416
2018-07-11 19:09:36,0.16582788146553756,0.7092595335360993,0.25778922508439983,0.060334213401084545,0.8577073005611205
2018-07-11 19:09:38,0.16243369760036896,0.6992329297074308,0.24954966675974882,0.05590564977805399,0.8668049075180018
2018-07-11 19:09:40,0.16021836988410493,0.6957960604200412,0.265978037499852,0.0530705178066639,0.8728457789138675
2018-07-11 19:09:42,0.1589247489874704,0.6943178744412086,0.28153828805325354,0.05221797634502469,0.8800061759189127
2018-07-11 19:09:44,0.15763112809083588,0.6940684423835218,0.28593534731184184,0.052519994119749724,0.8916865925528149
2018-07-11 19:09:46,0.15535402961749012,0.6947292108918208,0.2923989625310571,0.04659630463959884,0.8995390475243572
2018-07-11 19:09:48,0.15283106174996652,0.6996095439987369,0.2969434627259906,0.04494509483261899,0.9012468798552963
2018-07-11 19:09:50,0.15123010411060975,0.7202100973629789,0.29391824715416837,0.04676496586310926,0.9049949796980172
2018-07-11 19:09:52,0.14993648321397524,0.7328986077856445,0.2884379878064655,0.04947183632388198,0.9069334784882345
2018-07-11 19:09:54,0.147956264702777,0.7330894476029364,0.27869174524544715,0.05062051207387863,0.9052793559590985
2018-07-11 19:09:56,0.14568179007105145,0.7233895154389537,0.2664399846086107,0.050829193732310776,0.903117507988761
2018-07-11 19:09:58,0.14444221215663353,0.7123314094107407,0.2549643794844804,0.050756630288108465,0.8947175048481979
2018-07-11 19:10:00,0.1434613584215425,0.6983547197376146,0.2421122560435658,0.051308606771113874,0.8846798860934405
2018-07-11 19:10:02,0.14248050468645146,0.6815152141428263,0.22769235918316855,0.0516367734475074,0.875025428004123
