,ltp odds,r1 spread,r1 pup,r2 spread,r2 pup,enhanced_markov,r1_0,r1_1,r1_2,r1_3,r2_0,r2_1,r2_2,r2_3
2018-07-10 12:38:30,0.845603813559322,0.009844009945618343,0.4160172079889255,0.12747834977295364,0.424827632752774,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:38:35,0.845603813559322,0.00988556278082847,0.4156211158500629,0.12743283852451995,0.426602854210064,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:38:40,0.8467002654410328,0.010016324467654231,0.4105821026049007,0.1272117366335013,0.4271682496052531,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:38:45,0.8483615561708977,0.010142096906309798,0.4060156543831519,0.12715881579541669,0.42715733771755016,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:38:50,0.847813551600628,0.010277148644346694,0.40310894611442166,0.12595101616043458,0.425983875655659,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:38:55,0.847472832698078,0.010286344617430082,0.39968665330146896,0.12331511062001367,0.42338208605824335,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:39:00,0.8464344887321025,0.010321465766251944,0.40700764034077686,0.12159248932391377,0.4204117683040001,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:39:05,0.8461184710033274,0.010127579607420617,0.4136680813591884,0.12057359718982638,0.4169085323451895,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:39:10,0.8471367719790822,0.010293035723880508,0.41836033924674143,0.12057449735942109,0.4148975897263532,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:39:15,0.8441565368981391,0.010364278094723473,0.41661293807466704,0.1212340424019852,0.4191076067599022,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:39:20,0.8430836522689995,0.010191672213013194,0.4140028361538178,0.12202001553997074,0.42241758398940615,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:39:25,0.8438287434330949,0.010040568654526197,0.41501673588926863,0.12182255545369548,0.41911437918775113,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:39:30,0.846092728246495,0.010066052779386646,0.4206139574909379,0.12068432472322753,0.41467296418632077,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:39:35,0.8482324042141566,0.010180242255627263,0.4229040514481051,0.11876474405614414,0.41162216968544707,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:39:40,0.8492254273504274,0.010271362628662536,0.42542492237605134,0.11658621795523982,0.4093588047589139,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:39:45,0.851670230847342,0.010383042678007081,0.42852362901752106,0.11516607499248464,0.4074714078163344,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:39:50,0.8542942558855806,0.010300410473286468,0.4334672950585488,0.11366079764506738,0.4030275811849789,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:39:55,0.8560893684569759,0.010257460914245307,0.43948568331867494,0.11235319679838998,0.4016779982618261,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:40:00,0.8571783704084674,0.010238782576303052,0.44365673519390797,0.11034365067056459,0.40068219428445656,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:40:05,0.8569078258298942,0.01008483619323159,0.44064132531493727,0.1095926910267076,0.4005316291592007,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:40:10,0.856054618452722,0.009805348877775878,0.44167704426192467,0.10970184152334735,0.4007402295800868,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:40:15,0.8552014110755497,0.009611075252414662,0.4383110272131951,0.11090255644183251,0.4010774108382989,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:40:20,0.8543482036983774,0.00951334844383608,0.4359487611069975,0.11165308698214726,0.40031518611751765,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
